code,company,sector,summary
A006730,서부T&D,"호텔,레스토랑,레저등","동사는 1979년 7월 12일에 설립되어 현재 쇼핑몰 운영업, 물류시설 운영업, 관광호텔업, 석유류 판매업, 임대사업을 주요사업으로 영위하고 있음 동사는 국내 최초 단일 건물로 이뤄진 복합쇼핑센터인 인천 스퀘어원을 운영하고 있음 물류시설 운영업 부문에서는 서울 서부권에 위치한 물류거점으로서 물류창고, 화물하치장 등 물류시설과 화물 주선업자들이 사용하는 사무용 건물, 택배 등 화물배송을 위한 주차시설 등 국내 최대의 시설을 보유, 운영함 관광호텔업 부문에서는 서울드래곤시티를 2017년 10월초에 오픈하여 운영하고 있으며 1,700개 실로 대한민국 최대 객실을 보유하고 있음"
A006910,보성파워텍,자본재,"동사는 1970년에 설립되었으며, 전력산업 기자재 생산 전문업체로 발전소, 변전소 철골 및 송배전 기자재 등 전력산업에 사용되는 기자재 개발 및 제작, 판매를 주된 사업으로 영위하는 기업임 동사의 주요제품은 가스개폐기, 주상변압기, 송전철탑, 발전소용 철골 등이 있으며, 충주공장 및 나주공장에서 생산되고 한국전력공사에 연간 매출이 집중되어 있음 주요사업부문은 전력산업 단일부문이며 한국전력공사, 한국수력원자력, 케이티, 일반업체 및 대리점 영업을 수행하는 판매조직이 구성되어 있음 배전자동화 폴리머 리클로저, ECO-부하개폐기(가공용), 리드선부착형 폴리머 피뢰기 등의 한국전력공사 납품 신제품개발 실적이 있음"
A006920,모헨즈,자본재,"동사는 레미콘 제조 및 판매 등을 주요 목적사업으로 하여 1970년 11월 24일 설립되어 1989년 1월 5일 한국거래소가 개설하는 코스닥시장에 주식을 상장하였음 연결대상 종속회사로 덕원산업이 있으며, 당반기 4월 30일 (주)코모텍에 대한 지분율이 44.33%에서 34.83%로 감소함에 따라 종속회사에서 관계회사로 전환됨 레미콘 사업은 수요처인 건설산업의 동향에 지대한 영향을 받아서 성수기와 비수기가 확연히 구분되는 계절적 특성을 지니고 있으며 국내 시멘트 자원 고갈로 해마다 수급이 어려운 실정임 용접사업부문 Hardfacing의 적용분야가 WEAR PLATE의 직생산뿐만 아니라 제철소, 시멘트업체, 광산업체, 발전소 등에서 필요로 하는 내마모 육성 용접시공을 통한 수명연장으로 적용분야가 확대 중"
A007330,푸른저축은행,다각화된금융,"동사는 1971년 협성상호신용금고로 설립되었으며, 1972년 제정된 상호저축은행법에 의하여 설립된 제2금융기관으로서 예금과 대출을 주 업무로 하고 있음 동사의 취급업무 및 서비스로는 수신상품(수입부금, 보통예금, 정기예금, 정기적금 등), 여신상품(부금급부금, 할인어음, 계약금액 내 대출 등), 기타(대여금고, 은행연계 현금카드 서비스)가 있음 정부 정책에 따라 업계는 중금리 신용대출, 시중은행과의 연계를 통한 대출 등을 추진하고 있으며 비대면 실명확인제도의 시행에 따라 비대면 여수신 영업과 P2P대출 등 다양한 방면으로 영업 방안을 모색 중 공시기준일 기준 동사의 수신은 7,102억원, 여신은 8,500억원, 자기자본은 2,378억원으로 저축은행 업계에서 상위권을 유지"
A007390,네이처셀,제약과생물공학,"동사는 1971년 설립되어 2008년 (주)삼미식품과의 합병을 통해 음료사업을 주요사업으로 확대하였으며, 2014년 줄기세포사업부문을 추가하여 영위하고 있음 음식료 제품, 건강기능식품(발효식품) 제조 및 줄기세포 연구개발 및 보관사업을 주요 사업으로 영위하고 있으며, 주요 제품은 밀감과립반제품, 잔치집식혜캔음료 등이 있음 사람이 일상생활을 하면서 매일 보는 소변에서 줄기세포를 분리, 배양하는 방법을 독자적으로 확립함으로써 ‘세계 유일’의 uK STEM보관 서비스를 제공하고 있음 닥터쥬크르 8종에 대해 중국 CFDA로부터 위생허가를 취득하였으며, 중국시장을 적극적으로 개척하여 중국 화장품시장에 안정적으로 정착하도록 매진할 예정"
A007530,영신금속,자동차와부품,"1971년 설립되어 볼트, 스크류, 리벳 등의 단조부품만을 전문적으로 생산하는 FASTENER 전문업체로서 현재까지 국내외 자동차, 전자기기, 건축물 등에 약 10,000여 종의 전문, 특화된 제품을 공급하고 있음 동사는 단조사업부문(자동차부품, 전자부품, 건설부품)이 매출액의 100%를 차지하며, 자동차의 엔진, 변속기, 제동, 조향 등에 사용되는 볼트를 제조 및 판매하고 이에 따라 전방사업인 완성차 시장의 영향이 큼 주요 수요처가 자동차 및 기계류, 가전제품 제조업체로서 국내경기변동 및 국민소득 수준의 변화 등에 따른 국내시장환경과 선진국의 환경규제 및 FTA 등의 해외수출 환경에 따른 판매 등에 영향을 받고 있음 동사는 시장 내 품질과 가격경쟁이 첨예화 되면서, 완성차 시장과 부품시장은, 갈수록 치열한 경쟁상황을 보일 것으로 예상하고 있음"
A007720,대명소노시즌,소매(유통),"동사는 1972년 3월 11일에 설립되었으며, 현재 기업소모성자재 구매대행업(도소매), 유통업, 영상보안장비 제조업, 여행업을 영위하고 있음 ‘세계 최초의 카메라 일체형 DVR’, `세계최초의 HD-DVR 개발` 등 시장을 선도하는 제품들을 계속 만들어 왔으며, 세계 각국 Full HD 고화질 DVR 및 카메라가 필요한 곳에 설치 및 운용되고 있음 영상보안장비 제조업에서는 WEBGATE 브랜드를 사용한 자사 브랜드매출 확대를 통해 향후 시장환경 변화에 대처하고 있으며 광고활동으로 현재 6개국의 보안전문잡지와 1개의 국제보안잡지에 광고를 게재하고 있음 기존 제조, 유통사업 뿐 아니라 자회사들을 통해 리조트 등을 직접 운영하는 등 레저사업을 중심으로 사업다각화를 진행하고 있으며, 사업구조를 재편하고, 원가경쟁력 강화를 통해 핵심사업의 수익성을 개선하는 전략 실행중"
A007770,한일화학,소재,"동사는 1972년 3월 28일에 설립되었으며, 연결대상 종속회사로 중국에 위치한 한일화공 유한회사가 있음 종속회사는 중국현지 제품생산 및 납품 목적으로 아연화 제조업을 영위하는 한일화공유한공사(중국 곤산)의 1개 회사로 구성 동사는 아연화(Zinc Oxide)로 주사업을 이루어가고 있으며, 아연화는 고무공업, 도료, 세라믹, 요업, 사료, 화장품 등 다양한 산업의 기초원료로 사용되는 자재임 동사는 자체적으로 자외선 차단용 산화아연을 개발하여 사업화 진행을 하고 있으며, 한국지질자원연구원 공동으로 코발트 정광으로부터 수산화 코발트 제조기술을 개발하였음"
A008370,원풍,소재,"동사는 산업용자재 부문에 고부가가치를 창출할 수 있는 수출업 등을 영위할 목적으로 1973년 1월 6일에 설립되었음 산업용 타포린 및 광고용 플렉스 원단을 생산해 국내 및 해외 60여개국에 공급하는 것을 주사업으로 함 기존의 아크릴판을 대체할 수 있는 신소재 SIGNFLEX제품을 자체개발에 성공하여 광고용 원단을 생산하고 있으며 세계 최대폭의 생산설비를 갖추고 다양한 광고 및 산업용 자재를 국내 및 해외에 공급하고 있음 제품을 국제 규격에 맞추기 위해 ISO9001(품질), ISO14001(환경) 인증을 획득하였고 기술혁신형(INNOBIZ)기업으로 선정되었음"
A008830,대동기어,자본재,"1973년 설립되어 1991년 코스닥에 상장하였으며 대동공업의 계열사로서 자동차 및 농기계 등의 동력전달장치용 부품 및 트랜스 미션을 전문 제조하고 있음 동사는 농기계 및 자동차, 산업기계 등에 사용되는 동력전달장치부품을 주력제품으로 판매하고 있으며 그 중 농기계용 부품이 가장 큰 비중을 차지하고 있음 주요사업부문은 기어 및 동력전달장치의 제조 및 판매부문 단일사업부이며 대동공업 및 현대계열사에 대한 매출이 가장 큰 비중을 차지함 동사는 두산모터롤 주행감속기 개발, TIBA M/T 기어류 개발, 현대 신소형 수동 변속기용 기어류 개발 등의 연구개발실적이 있음"
A009620,삼보산업,소재,"알루미늄 합금괴 제조 및 판매업을 영위할 목적으로 1974년 02월 08일에 설립되었으며, 1993년 11월 30일자로 코스닥시장에 상장됨 알루미늄 제련, 정련 및 합금을 제조하는 알루미늄 합금사업부문을 영위하고 있으며, 종속회사는 다이캐스팅 공법을 이용해 자동차부품을 생산 및 판매하는 자동차부품사업을 영위하고 있음 알루미늄 합금산업은 대표적인 재활용 산업이며, 재용해를 통해 생산된 동사의 합금제품은 대부분 자동차부품 소재용으로 사용되고 있으며, 그 외 전자 및 철강업계 등으로 생산 제품을 공급하고 있음 알루미늄 합금은 지구 온난화를 해소하고자 하는 세계 정세의 흐름에 따른 자동차의 고성능화, 경량화를 위한 대체 소재로서 시장 규모가 더욱 확대되고 있음"
A009730,코센,소재,"1974년 설립되어 1990년 상장하였으며 주요 사업은 철강제품 제조 판매사업 등이며 사업부문은 강관사업부문과 신사업(태양광 발전사업 및 케이블카 사업 등)부문을 영위함 강관은 가장 안전성이 우수한 음용수용 배관자재로 공인된 소재이며 주요 수요산업은 일반건설(주거, 비 주거), 조선, 해양플랜트, 석유화학, 제지, SOC(환경관련분야 등) 등이 있음 스테인리스 강관사업은 산업전반적인 분야의 경기 변동과 밀접한 관계가 있으며, 특히 건설, 조선, 플랜트 산업의 경기와 밀접한 연관을 맺고 있음 동사는 경쟁사대비 후발주자임에도 불구하고, 영국·노르웨이 등 주요국으로부터 선급인증을 연속 확보함에 따라 동 시장에 참여할 수 있는 일정수준의 교두보를 확보하고 있음"
A009780,엠에스씨,"식품,음료,담배","건강한 음식문화의 기초가 되는 식품첨가물 공급을 목적으로 하여 1974년 4월에 설립되었으며, 과감한 설비투자로 식품소재 전부문에 걸쳐 대량생산 할 수 있는 능력을 갖춘 식품 및 식품첨가물 신소재 전문회사임 종속회사인 미얀마 엠에스씨는 주요제품인 카라기난의 원료인 코토니의 주산지인 동남아 지역에 해초양식 및 해초수집을 위해 설립되었으며 안정적인 원료수급을 주목적으로 사업을 영위 최상급의 천연 원료를 사용함으로써 가공식품의 향, 색상, 모양 등을 더욱 신선하게 유지하게 하며 무엇보다도 음식의 제 맛을 살리고 웰빙 트랜드에 걸맞는 제품의 공급에 기여하고 있음 식품 뿐만 아니라, 의약품, 생활용품 등의 다양한 분야에 활용 가능한 신소재와 나노소재, 또한 천연소재를 주원료로 한 천연색소, 천연향료 등의 연구개발에도 주력하고 있음"
A010170,대한광통신,자본재,"동사는 1974년 설립되었으며 광섬유 및 광케이블 제조 판매/기타 관련 업무를 영위하고 있고 주요제품은 광케이블, OPGW등이 있음 주요사업부문은 통신사업부문, 전력사업부문이 있으며, 2017년 10월 12일 광섬유시장 확대에 따른 생산 CAPA 확대 및 제조원가 경쟁력 확보를 위해 광섬유 설비 250억원에 대한 투자가 진행중 가공선 분야에서 ACSR 뿐만 아니라 고수익제품인 HSTACIR/AW 등 증용량가공선을 생산, 판매하기 위하여 연구개발 및 투자를 진행 중 광통신산업의 핵심 제품인 광섬유를 코어 모재 단계부터 자체 생산 할 수 있는 국내 유일의 기업으로, 자체 생산한 광섬유를 사용하여, 광케이블과 OPGW를 생산, 공급하므로 타기업 대비 높은 원가경쟁력을 보유함"
